  -36.00  -32.00    3.00          0.1071E-03
  -35.00  -32.00    3.00          0.3867E-04
  -34.00  -32.00    3.00          0.0000E+00
  -33.00  -32.00    3.00          0.0000E+00
  -32.00  -32.00    3.00          0.0000E+00
  -31.00  -32.00    3.00          0.0000E+00
  -80.00  -31.00    3.00          0.6360E-05
  -79.00  -31.00    3.00          0.1377E-04
  -78.00  -31.00    3.00          0.1479E-04
  -77.00  -31.00    3.00          0.1567E-04
  -76.00  -31.00    3.00          0.1626E-04
  -75.00  -31.00    3.00          0.1645E-04
  -74.00  -31.00    3.00          0.2429E-04
  -73.00  -31.00    3.00          0.2332E-04
  -72.00  -31.00    3.00          0.2197E-04
  -71.00  -31.00    3.00          0.2043E-04
  -70.00  -31.00    3.00          0.1887E-04
  -69.00  -31.00    3.00          0.1366E-04
  -68.00  -31.00    3.00          0.2656E-04
  -67.00  -31.00    3.00          0.4165E-04
  -66.00  -31.00    3.00          0.8758E-04
  -65.00  -31.00    3.00          0.1542E-03
  -64.00  -31.00    3.00          0.1714E-03
  -63.00  -31.00    3.00          0.2158E-03
  -62.00  -31.00    3.00          0.2998E-03
  -61.00  -31.00    3.00          0.4644E-03
  -60.00  -31.00    3.00          0.7501E-03
  -59.00  -31.00    3.00          0.7833E-03
  -58.00  -31.00    3.00          0.8237E-03
  -57.00  -31.00    3.00          0.1090E-02
  -56.00  -31.00    3.00          0.1186E-02
  -55.00  -31.00    3.00          0.1356E-02
  -54.00  -31.00    3.00          0.1809E-02
  -53.00  -31.00    3.00          0.2474E-02
  -52.00  -31.00    3.00          0.3090E-02
  -51.00  -31.00    3.00          0.3495E-02
  -50.00  -31.00    3.00          0.4214E-02
  -49.00  -31.00    3.00          0.4274E-02
  -48.00  -31.00    3.00          0.4319E-02
  -47.00  -31.00    3.00          0.4335E-02
  -46.00  -31.00    3.00          0.4315E-02
  -45.00  -31.00    3.00          0.4147E-02
  -44.00  -31.00    3.00          0.3762E-02
  -43.00  -31.00    3.00          0.3703E-02
  -42.00  -31.00    3.00          0.3025E-02
  -41.00  -31.00    3.00          0.2320E-02
  -40.00  -31.00    3.00          0.1650E-02
  -39.00  -31.00    3.00          0.1163E-02
  -38.00  -31.00    3.00          0.9047E-03
  -37.00  -31.00    3.00          0.5305E-03
  -36.00  -31.00    3.00          0.2900E-03
